,color,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,language,budget_x,actor_2_facebook_likes,movie_facebook_likes,director,writer,producer,composer,cinematographer,main_actor_4,worldwide,mpaa,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
660,1,0.13632921069745582,-0.2000677083875738,-0.1533679120344795,317,0.578437805370422,123,0.23889443201737035,442,0,-0.6929053007695728,-0.377554118944193,0.09392287984397685,129,349,140,27,131,122,-0.4661279479065263,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
661,1,3.3109376167048956,-0.31565423266516174,-0.14146002358119195,467,0.41006230714064057,274,0.222496644579763,675,0,-0.5843234688337525,-0.09095088673591983,-0.5690356017641469,344,491,116,47,169,664,-0.8696657331692996,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
662,1,1.164723483066063,3.10551139077296,0.5022096225424603,540,1.5045030456342199,211,1.5089055460672243,284,0,-0.48310458230428743,1.628668506513719,-0.09549382918691564,402,261,408,106,110,429,0.644952073819276,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663,1,1.8801281942790073,-0.31565423266516174,-0.3654570604322229,211,-0.8527539295827202,156,-0.7399197196208342,500,0,-0.9497630545185634,-0.377554118944193,0.6621730069366544,235,376,220,9,96,423,-0.47866522117696425,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
664,1,-0.40022432271225233,-0.2582275239860219,-0.16366662637245794,260,-0.6001906822380481,179,-0.46467468335694795,33,0,-0.582339709226885,-0.3837160884366709,-0.5690356017641469,320,266,367,107,78,315,-0.10431140782510186,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
665,1,-0.31079873381063433,-0.30148083222520383,-0.19359726491720777,365,0.2416868089108591,77,0.4115418314737497,350,0,-0.6289481340097414,1.0554620420971728,-0.25334108671265937,324,66,213,25,99,590,1.502013476380638,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
666,1,0.4493187718531189,-0.31565423266516174,3.076888207037069,522,0.2416868089108591,45,1.387185413939728,36,0,-0.6736589855426877,1.1987636582013093,-0.28491053821780815,138,335,294,99,31,304,-0.1316255323678311,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
667,1,-0.35551152826144333,-0.21253052601581265,-0.34131944870258596,251,-0.8838192090061149,15,-0.762807265832842,451,0,-0.6032543573864625,-0.4443326720487206,-0.5690356017641469,181,215,34,141,143,22,-0.49495559922737425,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1,0.13632921069745582,-0.29830403557486845,-0.2592515688218203,410,0.41006230714064057,302,0.5127523442684077,461,0,-0.6953270882570112,0.9121604259930362,-0.15863273219721313,93,307,91,99,78,395,-0.6871661235652375,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
670,1,-0.4896499116138704,-0.31247743601482636,-0.3529055023328117,337,-0.8560372517982009,139,-0.7566147479183377,649,0,-0.5086920214221432,-0.42183431832037116,-0.5423278457907911,305,172,391,192,231,353,-0.8051376153128265,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
671,1,0.0469036217958378,-0.29097296638178677,-0.43786989562113376,545,-0.8620987697344731,289,-0.791837789816038,546,0,-0.4552455477258328,-0.43143552659934836,-0.5690356017641469,45,458,39,118,152,468,-0.25915944036202143,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,1,0.672882744107164,-0.2841306351349105,3.3987230300988953,301,0.8310010527150942,290,2.29594980292906,612,0,-0.6929053007695728,1.9152717387219922,-0.15863273219721313,74,401,417,9,111,108,1.8533295302550445,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
675,1,-0.40022432271225233,-0.30270267709071746,-0.27244679656735515,369,0.1574990597959684,227,-0.1529681016124605,323,0,-0.7310437410828193,-0.382856278740046,0.5674646524212081,148,201,33,179,128,211,-0.4871347524425325,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
676,1,-0.13194755600739827,0.41745268664300716,-0.14146002358119195,491,0.3258745580257498,246,0.20203656539024087,632,0,-0.7554184423420036,-0.09095088673591983,1.7671038096168608,379,520,169,188,164,314,1.0781918826561732,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,1,1.254149071967681,-0.2460090753308857,1.7895489147897647,571,-0.010876438433813031,127,0.5192421030428082,599,0,-0.7754049107832756,0.6255571937847629,0.7253119099469518,0,575,212,12,175,595,-0.33941411491822504,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,1,-0.8473522672203425,-0.2997702494134848,-0.19681561314782603,6,0.07331131068107768,325,0.4523629095661619,507,0,-0.5309521561858456,1.0554620420971728,-0.5690356017641469,399,95,371,174,184,25,-0.18709425449761477,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
679,1,-0.13194755600739827,3.10551139077296,-0.32908972542623655,0,-0.8527539295827202,173,-0.7087589694750487,671,0,-0.7350122580634648,-0.44060683003001305,0.5990341039263568,170,238,158,136,142,311,0.017443716215895935,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
680,1,0.717595538557973,-0.31565423266516174,-0.2515275330683365,17,-0.2634396857784852,189,-0.38105092143948216,133,0,-0.43030641134350006,-0.394320408028377,-0.5690356017641469,401,546,86,179,72,150,0.2540303002696884,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1,-0.13194755600739827,-0.29195044227419764,-0.2753433099749116,130,0.49425005625553126,58,0.08586492931414058,19,0,-0.7949802961322197,-0.3890182482325239,0.1886312343594231,322,403,206,130,16,481,0.21286487165976917,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1,-0.4896499116138704,-0.2582275239860219,-0.14146002358119195,578,0.2416868089108591,45,0.5850809535098176,150,0,-0.24880427543529682,1.0554620420971728,-0.5690356017641469,320,436,97,131,204,326,-0.06838875950472346,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683,1,-0.35551152826144333,-0.3051463668217447,-0.280170832320839,529,0.07331131068107768,102,-0.1548506270584698,430,0,-0.8329314643903908,-0.38916154984862805,-0.25334108671265937,330,230,286,122,16,32,-0.22883325983328512,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,1,0.628169949656355,-0.31565423266516174,-0.37414660065489225,234,0.578437805370422,96,0.071993689185651,508,0,-0.7364476430342971,-0.4618154692134253,-0.5690356017641469,385,501,47,175,161,111,-0.18756905445365205,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
686,1,0.27046759404988285,-0.2435653855998585,-0.35741118985567727,52,0.07331131068107768,257,-0.2117227115852771,104,0,-0.6929053007695728,-0.4136661262024354,-0.5690356017641469,11,506,398,126,229,383,-0.24449825311393103,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
687,1,-0.8920650616711515,-0.31345491190723723,3.076888207037069,357,0.2416868089108591,45,1.0042896462500994,674,0,-0.6263705474575743,1.0554620420971728,-0.5058966987538493,418,561,363,166,39,613,-0.42373249311852634,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
688,1,0.13632921069745582,-0.3051463668217447,1.7895489147897647,187,1.8412540420937826,300,1.9682912950368094,599,0,-0.7350122580634648,1.628668506513719,0.8200202644623981,152,109,379,33,8,195,-0.4215687087215182,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
689,1,-1.5627569784332866,-0.31272180498792906,-0.44462842690543214,344,0.1574990597959684,36,-0.2112768502954328,445,0,-0.9238993600941411,-0.4838839180934623,-0.5439378878175536,316,272,196,33,60,65,-0.07837022522563576,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
690,1,-0.7132138838679154,-0.2794876246459588,-0.2508838634222128,104,-0.7685661804678294,148,-0.5432453506561783,263,0,-0.3501549721436685,-0.4000524726725424,-0.5690356017641469,193,285,279,99,66,408,-0.5487659027988472,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
691,1,0.807021127459591,-0.27851014875354785,3.076888207037069,461,0.9151888018299849,273,1.7536833941917491,73,0,-0.7350122580634648,2.058573354826129,0.2833395888748694,39,544,283,139,257,511,-0.5545376172226123,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
693,1,0.762308333008782,-0.2765551969687261,-0.3207220200266291,177,0.7468133036002034,252,0.23394041768576693,560,0,-0.5133433857193954,-0.38056345288237986,0.9462980704829931,177,365,145,46,1,592,-0.402268375400087,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
694,1,-0.04252196710578023,-0.29830403557486845,-0.4455939313746176,39,-0.9239767653339177,112,-0.85539779369051,226,0,-0.5555554630299376,-0.5020832233386877,-0.5388867755767298,93,20,131,159,1,1,-0.5770777998137386,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,1,-0.08723476155658924,-0.30612384271415555,-0.309779636042527,245,-0.8527539295827202,262,-0.7110873562109022,134,0,-0.5058321798980276,-0.390164661161357,-0.5384132338041526,141,29,19,128,6,585,-0.5052410691021253,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
699,1,0.4046059774023099,-0.2636036413942818,-0.3435722924640187,191,-0.8663923449393325,265,-0.7486387848444562,103,0,-0.5309521561858456,-0.4358778766985766,-0.5690356017641469,2,97,128,92,180,202,-0.4269465342892737,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
700,1,-0.2660859393598253,-0.27802141080734244,-0.4169506321221151,185,0.3258745580257498,11,-0.10337841815311022,532,0,-0.536586409031197,-0.47098677264409006,0.2833395888748694,84,20,280,184,97,610,-0.4031478987216159,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
701,1,0.583457155205546,-0.29634908379004665,-0.330055229895422,31,0.1574990597959684,227,-0.14603248154821571,360,0,-0.6032543573864625,-0.3914543757062942,-0.5690356017641469,388,535,175,9,205,363,-0.5688532704285924,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
702,1,1.29886186641849,-0.31565423266516174,-0.24412533213791446,231,-0.87220129962826,340,-0.6992472619583701,155,0,-0.8329314643903908,-0.4168187617567264,0.8200202644623981,276,91,280,121,65,143,-0.7363533625641635,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
705,1,0.13632921069745582,-0.30563510476795014,-0.27502147515184977,262,0.578437805370422,195,0.313551427994634,204,0,-0.48018468410816556,0.05235072936821674,-0.5690356017641469,164,568,114,99,242,497,-0.7350168905678246,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
706,1,-0.08723476155658924,-0.31027811525690185,-0.14146002358119195,138,-0.6843784313529387,18,-0.4605628514617171,471,0,-0.7554184423420036,-0.377554118944193,0.6621730069366544,216,306,0,123,50,104,-0.09680651241106206,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1,-1.1603418283760056,-0.2968378217362521,-0.4121231097761877,26,-0.8956896816313145,230,-0.8088795991167539,577,0,-0.7949802961322197,-0.47815185344929684,-0.09549382918691564,400,302,399,27,27,436,-0.39604265713941444,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
708,1,1.164723483066063,-0.29830403557486845,0.5022096225424603,459,0.8310010527150942,287,0.6186691706780888,386,0,-0.7949802961322197,-0.09095088673591983,0.9147286189778443,93,439,91,179,110,69,-0.6724121787193678,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,1,-0.04252196710578023,-0.297815297628663,-0.3593421987940482,478,0.578437805370422,96,0.10127191388542722,311,0,-0.5555554630299376,-0.3938905031800646,-0.5374661502589981,61,128,181,77,243,151,-0.7250088061981184,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
712,1,0.18104200514826485,-0.31565423266516174,-0.45074328854360685,565,1.5045030456342199,211,0.5829011872039122,511,0,-0.48018468410816556,-0.461528865981217,-0.5690356017641469,86,288,16,15,48,645,-0.28416718608480673,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
713,1,-0.7132138838679154,-0.2765551969687261,-0.4401227393825666,53,-0.9091597214896969,318,-0.8418733345652326,520,0,-0.8997525412606189,-0.5038028427319373,-0.5690356017641469,177,396,145,86,134,332,-0.7300380281858847,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
714,1,-1.2497674172776236,-0.31345491190723723,-0.14146002358119195,276,0.3258745580257498,108,0.11722384003319025,600,0,-0.7141775439150768,-0.23425250284005641,-0.5690356017641469,418,556,196,34,95,195,-0.6487373222666784,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
715,1,0.628169949656355,3.594249336978406,-0.3194346807343818,240,0.1574990597959684,227,-0.1659971593045775,142,0,-0.7141775439150768,-0.44017692518170065,-0.0639243776817669,81,460,74,38,249,617,-0.5583681415032749,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
716,1,0.0021908273450287827,-0.30148083222520383,-0.3342390825952258,111,1.8412540420937826,300,0.8377852245649083,5,0,-0.5309521561858456,-0.45565349972094743,-0.5690356017641469,32,563,326,39,146,454,-0.7141506181089917,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
717,1,0.4493187718531189,-0.19664654276413568,-0.398606047207591,99,-0.9007409465782079,135,-0.8121987887189281,518,0,-0.965752229271581,-0.4737095033500686,0.7884508129572493,17,30,378,20,211,156,-0.7431256600057112,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
718,1,-0.22137314490901627,3.594249336978406,-0.2763088144440971,37,0.41006230714064057,75,0.04657959566452542,540,0,-0.5309521561858456,-0.377554118944193,-0.546779138453017,81,408,74,119,249,647,-0.8288020880944099,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
719,1,0.13632921069745582,-0.15192702068633737,-0.36867540866284115,86,-0.43181518400826663,251,-0.4974207180888466,46,0,-0.6929053007695728,-0.4563700078014681,-0.5690356017641469,420,170,245,161,85,634,-0.7353980888031658,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
720,1,0.18104200514826485,-0.31565423266516174,-0.2576423947065112,37,0.1574990597959684,36,-0.09599693679902112,425,0,-0.5796527273238576,-0.377554118944193,-0.5690356017641469,428,573,410,130,204,92,-0.8214566455808753,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1,1.075297894164445,-0.22328276083233248,-0.36577889525528473,166,-0.010876438433813031,232,-0.24318070259095886,292,0,-0.8329314643903908,-0.44175324295884616,-0.25334108671265937,142,185,205,143,19,370,-0.8889776396077651,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
722,1,0.672882744107164,-0.23818926819159858,-0.38090513193919057,282,0.578437805370422,202,0.7402406823756369,417,0,-0.5555554630299376,1.4853668904095825,-0.5690356017641469,5,75,302,7,168,116,-0.7995421115479245,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
723,1,-0.04252196710578023,-0.27313403134528796,-0.25249303753752195,126,0.2416868089108591,214,-0.03481485980371884,85,0,-0.8141530535748681,-0.3792737383374426,-0.09549382918691564,180,52,354,112,154,639,-0.7237890437873203,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
724,1,-0.5790755005154884,-0.2584718929591246,3.076888207037069,578,0.7468133036002034,252,1.3627125831416071,265,0,-0.7369965165537875,1.0554620420971728,-0.0007854746714693929,96,115,367,172,246,523,-0.8681852087195325,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
725,1,-1.3839058006300506,-0.2521182996584538,-0.24058514908423437,208,-0.43181518400826663,251,-0.47938810592181014,571,0,-0.635799333547331,-0.42140441347205876,-0.5690356017641469,188,141,83,99,29,181,-0.8225049886895931,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
726,1,-0.31079873381063433,-0.26238179652876814,-0.3329517433029785,551,-0.43181518400826663,251,-0.3717373744960677,80,0,-1.2814373611285232,-0.09095088673591983,-0.28491053821780815,119,271,182,104,70,635,-0.8745382360637342,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
727,1,0.4046059774023099,-0.29170607330109494,-0.272768631390417,577,-0.8527539295827202,10,-0.6992472619583701,516,0,-0.58505759229497,-0.3987627581276052,-0.12706328069206438,334,475,49,176,191,15,-0.7552560372533776,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
729,1,-1.2497674172776236,-0.31565423266516174,-0.2730904662134788,326,-0.7685661804678294,188,-0.6807192483581733,217,0,-0.48018468410816556,-0.4345881621536393,-0.5609853916303339,288,183,300,31,163,230,-0.9072411501798303,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
731,1,0.22575479959907385,-0.15388197247115915,-0.30173376546598135,495,0.7468133036002034,131,0.2653488685481326,331,0,-0.8324128225678669,-0.23425250284005641,1.5461176490808195,294,433,301,79,251,582,-0.6140502157002569,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
732,1,-0.13194755600739827,4.816094202492021,-0.3870199935773653,171,0.49425005625553126,206,0.022106764866404508,432,0,-0.5787997300674039,-0.4744260114305893,-0.5690356017641469,94,139,61,85,41,170,-0.06834532074758348,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
733,1,0.22575479959907385,-0.3073456875796692,-0.14146002358119195,241,0.578437805370422,202,0.7886909425387184,15,0,-0.5546845528310987,1.1987636582013093,-0.5690356017641469,167,189,340,62,123,19,-0.6697411627801702,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
734,1,-0.9814906505727695,2.372404471464791,-0.3075267922810942,200,-0.6843784313529387,47,-0.6095796025563481,78,0,-0.530062956872831,-0.43845730578845105,-0.5690356017641469,161,456,405,54,21,466,-0.5415942920523196,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
735,1,0.31518038850069185,-0.2066656706613473,-0.2701939528059224,331,0.9993765509448755,69,0.785371752936544,232,0,-0.5411982599888073,0.6255571937847629,-0.5690356017641469,176,218,60,126,188,404,-0.6847428960713176,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
737,1,-0.5790755005154884,-0.2794876246459588,-0.4198471455296715,439,-0.2634396857784852,189,-0.4220206199618425,381,0,-0.5546845528310987,-0.38142326257900466,-0.5412229149881108,193,43,386,91,188,95,-0.32538495031556197,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
738,1,0.13632921069745582,5.0604631755947445,-0.3606295380862955,359,0.2416868089108591,9,-0.10090141098730851,140,0,-0.6266473039489623,-0.44791521245132404,-0.5690356017641469,78,224,49,52,257,426,-0.4516947697690062,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
739,1,-1.5180441839824776,-0.30612384271415555,-0.34614697104851333,61,0.1574990597959684,239,-0.1523736198926681,345,0,-0.7749553814736604,-0.44332956073599167,-0.5690356017641469,189,383,2,126,170,450,-0.932605048627326,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
741,1,-1.3839058006300506,-0.28657432486593776,-0.22191872934664847,415,-0.8690021651618941,280,-0.6968197949358844,285,0,-0.6024189046377323,-0.40908047448710305,-0.5690356017641469,107,104,341,90,152,499,0.019323880109042686,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
742,1,-0.2660859393598253,-0.29610471481694395,-0.39474402933084907,570,-0.8910593554299955,54,-0.7986247894503348,242,0,-0.6048803660198293,-0.4725630904212355,-0.5690356017641469,118,374,360,62,149,89,0.045260640655501935,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
743,1,-0.9814906505727695,-0.30587947374105284,-0.3632042166707901,74,0.2416868089108591,185,0.011406093910141113,32,0,-0.7767818567886919,-0.09095088673591983,-0.5690356017641469,123,410,28,13,37,580,0.016866513598525344,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
745,1,-0.8026394727695335,-0.31565423266516174,-0.2187003811160302,404,-0.010876438433813031,250,-0.14003812420697556,579,0,-0.7568243042135336,-0.23425250284005641,0.1254923313491256,341,329,3,124,125,64,-0.2478517280428294,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747,1,1.7012770164757713,-0.125779540564346,-0.14146002358119195,229,0.7468133036002034,131,0.9722867136679413,179,0,-0.8515438381785976,1.628668506513719,2.1459372276786457,111,1,229,113,213,438,-0.5280227523820306,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
749,1,-0.5343627060646794,-0.3075900565527719,-0.4362607215058247,189,-0.855279562056167,35,-0.8104153435595509,601,0,-0.8342251825795985,-0.5078152879828531,0.2517701373697206,172,254,98,33,66,522,-0.34474076553415506,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
750,1,0.9411595108120181,-0.30368015298312834,-0.22835542580788498,452,0.49425005625553126,58,0.1290143941424064,551,0,-1.0528092157217985,-0.40521133085229133,-0.5690356017641469,410,385,95,184,227,536,-0.6436594672881425,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
751,1,-1.0709162394743876,-0.30343578401002563,-0.4417319134978757,355,-0.8930798614087528,328,-0.8390495463962188,81,0,-0.6505710908897413,-0.5053791605090828,-0.5690356017641469,352,70,366,47,220,628,-0.5382972870280879,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
752,1,-0.35551152826144333,-0.3112555911493127,-0.2830673457283954,554,-0.8686654141654345,4,-0.7227292898901703,256,0,-0.6048803660198293,-0.4312922249832442,-0.5690356017641469,98,205,178,181,6,417,-0.4287251492363098,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
754,1,0.31518038850069185,-0.28706306281214317,-0.4182379714143624,238,2.4305682858980178,178,1.186052432076629,251,0,-0.8722249768960603,-0.377554118944193,-0.5690356017641469,8,13,166,182,181,538,-0.6248488403660731,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
755,1,0.31518038850069185,-0.28706306281214317,-0.4182379714143624,238,2.4305682858980178,178,1.186052432076629,251,0,-0.8722249768960603,-0.377554118944193,-0.5690356017641469,8,13,166,182,181,538,-0.6248488403660731,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
756,1,-0.8920650616711515,-0.30148083222520383,0.5022096225424603,571,0.2416868089108591,185,0.47837148480707986,549,0,-0.7156430719702966,0.6255571937847629,-0.5455794992958214,186,361,186,128,145,462,-0.7327051784258161,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
757,1,-0.2660859393598253,-0.306612580660361,-0.2537803768297692,286,-0.010876438433813031,362,-0.1794225381432228,616,0,-0.6032543573864625,-0.23425250284005641,-0.25334108671265937,139,151,131,95,105,663,-0.5234475486196304,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
758,1,0.0916164162466468,-0.27826577978044514,-0.22706808651563767,6,2.009629540323564,31,1.5876743739397186,308,0,-0.9814125375507362,1.0554620420971728,-0.1902021837023619,132,234,159,168,133,372,-0.5161793721298924,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
759,1,-0.13194755600739827,-0.30074772530589566,-0.30205560028904316,22,-0.8527539295827202,207,-0.690478656591432,623,0,-0.7364476430342971,-0.38099335773069226,-0.5690356017641469,427,264,234,74,91,225,-0.7911369110816848,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
760,0,1.164723483066063,-0.31565423266516174,-0.3332735781260403,496,-0.8738850546105578,93,-0.7800967758501379,222,0,-0.8525907484302834,-0.4545070867921143,0.3149090403800181,301,522,297,3,45,60,-0.6649979066150509,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
761,1,-0.9367778561219605,-0.2765551969687261,-0.4095484311916931,557,-0.890638416684421,281,-0.8220077370955029,659,0,-1.1533971152743303,-0.48990258596983605,-0.5058966987538493,101,352,100,102,89,653,-0.7205186526157297,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
