,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,budget_x,actor_2_facebook_likes,movie_facebook_likes,before_premiere_trends,director,writer,producer,composer,cinematographer,main_actor_4,worldwide,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,mpaa_G,mpaa_NC-17,mpaa_PG,mpaa_PG-13,mpaa_R
1129,-0.3857325681165615,-0.2607844336230275,-0.28908337626752384,165,0.6429959947014492,566,0.36811523793602263,893,-0.5446662340472317,-0.3309923316200844,-0.4984737261741169,-0.10916346660408262,599,702,516,54,261,182,-0.5990195101625455,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1130,-0.43574433772684407,-0.26168757990887115,-0.38266423133077637,955,-0.4672285818872324,44,-0.5745107624390907,1168,-0.5893533897431252,-0.4510997476125614,-0.512893361390567,0.0651442612909015,36,275,112,71,38,1135,-0.6917673950035146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1131,-0.43574433772684407,-0.26168757990887115,-0.38266423133077637,955,-0.4672285818872324,44,-0.575055148845349,1168,-0.5893533897431252,-0.4510997476125614,-0.512893361390567,0.0651442612909015,36,275,112,71,38,1135,-0.6917673950035146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1132,-0.085661950454866,-0.10333593112428345,-0.39752471046099247,167,0.07634462394813175,498,-0.12740201939133036,774,-0.4467352733522642,-0.4185341800111026,-0.512893361390567,-0.16726604256907732,496,722,482,110,332,659,-0.6609231223252309,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1135,-1.0858973426605176,-0.24302255666810227,-0.15734723695101385,508,-0.33576546387246275,371,-0.37082649474364193,303,-0.5472972842103341,-0.35410337959531324,-0.512893361390567,0.0651442612909015,86,114,350,72,303,90,-0.48515040735373277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1136,1.0646087505816333,-0.24663514181147692,-0.21076463490557432,652,0.2308859068808547,12,0.07079650836412993,717,-0.7010712789828593,-0.3236388163552389,-0.512893361390567,-0.28347119449906677,561,1126,124,191,47,578,-0.6436060070630477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1138,2.514950069279828,-0.20810090028214756,-0.10152003156993186,479,0.07634462394813175,79,0.3331070044258674,1077,-0.4734642513845679,1.2747002515679717,-0.512893361390567,-0.34157377046406145,29,45,420,304,396,841,-0.682487636539345,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1139,0.9645852113610681,-0.1436764652253001,-0.3051487591110007,654,0.4369409507911519,242,0.21183446346245874,680,-0.5237018539241887,-0.3010530194703562,0.26956746430827283,-0.34157377046406145,516,472,689,37,394,695,-0.7408652660000614,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1140,-1.035885573050235,-0.2610854823849754,-0.2842637614144808,896,0.07634462394813175,291,0.05165923239027712,48,-0.77243137184334,0.2241980708757531,-0.02851285024366613,0.0070416853259068,301,648,554,73,478,45,-0.1848077658638237,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1141,0.264420436817112,-0.26259072619471485,-0.1292328169749294,124,0.02483086297055744,43,-0.0587255804479636,457,-0.5877095251147731,-0.3010530194703562,0.9775082113691278,-0.051060890639087905,244,625,242,260,217,166,0.4340299705560124,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1142,2.16486768200785,-0.12832297836595793,-0.3690086559138211,248,-0.4633650498139143,592,-0.5518559127632605,1217,-0.4905033004785066,-0.40522781905566785,-0.10303292888165087,0.762375172870838,341,563,322,375,356,1042,0.19700834951052157,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1143,0.9145734417507856,-0.26259072619471485,-0.12802791326166862,739,-0.4411111050716022,429,-0.38347300971979853,71,-0.37484393419412726,-0.32398898374880297,-0.512893361390567,-0.34157377046406145,240,1037,763,125,21,85,-0.4166172314172804,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1144,0.16439689759654688,-0.26259072619471485,-0.39511490303447094,275,-0.4643438112724882,183,-0.5758507905160344,566,-0.4277916928195482,-0.4503994128254333,-0.40111324343358984,-0.34157377046406145,285,170,41,15,329,667,-0.5766531995552602,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,-0.5357678769474092,-0.1828128042785252,-0.32442721852317286,1034,0.6429959947014492,536,0.3769091721909659,104,-0.5983133147893605,-0.33974651645918624,-0.512893361390567,-0.22536861853407203,63,749,77,73,248,374,-0.4358871003524799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1148,2.865032456551806,-0.12019466179336503,-0.3091651048218699,762,-0.46151055441872163,15,-0.4966216304667357,982,-0.6054869787399845,-0.40137597772646305,2.318869626852853,-0.28347119449906677,257,579,546,220,300,925,0.07967879711387102,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1149,-0.2857090288959963,-0.2345931913335615,-0.07822522644689046,120,0.07634462394813175,498,0.10668413529977952,891,0.3236037635381811,-0.12596932268831976,-0.512893361390567,-0.34157377046406145,500,458,182,185,296,346,-0.17284558597035643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1151,-0.3857325681165615,-0.26259072619471485,-0.0790284955890643,896,1.5702436922977867,351,1.3243090225901912,382,-0.4416846837460451,0.2241980708757531,-0.512893361390567,-0.34157377046406145,698,928,241,340,393,1241,-0.23066611496164355,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1153,1.0145969809713506,-0.1767918290395675,-0.12280666383753866,207,1.2096473654547666,585,1.7900525310829505,200,-0.6054869787399845,3.5507883097344455,3.1758505311896776,-0.34157377046406145,2,142,211,302,39,151,-0.20291884406753213,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1154,0.5144792848685249,-0.26259072619471485,-0.34651711993295353,574,-0.4604802791991702,269,-0.546956435106935,325,-0.49910500998126894,-0.39052078852597677,-0.512893361390567,-0.34157377046406145,40,459,128,92,155,488,-0.709070507463533,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1155,0.014361588765699148,-0.26259072619471485,-0.02922580877428613,581,-0.33576546387246275,664,-0.17266984286558615,833,-0.5223226561992849,-0.12596932268831976,-0.25207308615762036,3.318888515330605,862,364,514,401,296,515,-0.22319119593301487,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1156,0.014361588765699148,-0.26259072619471485,-0.02922580877428613,581,-0.33576546387246275,664,-0.17266984286558615,833,-0.5223226561992849,-0.12596932268831976,-0.25207308615762036,-0.34157377046406145,862,364,514,401,296,515,-0.22319119593301487,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1158,0.014361588765699148,-0.26259072619471485,-0.29952587511578377,72,0.17937214590328038,67,0.001994441788549694,1106,-0.6038548749214725,-0.3010530194703562,-0.512893361390567,-0.34157377046406145,849,1101,820,260,384,114,-0.3598674825017914,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1159,-0.9358620338296698,-0.12832297836595793,-0.1657815629438392,845,-0.43879298582761134,135,-0.44356489379524444,515,-0.4188718907632914,-0.32346373265845685,-0.10303292888165087,-0.34157377046406145,341,761,126,9,356,623,-0.2759196607106595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1160,-0.23569725928571375,-0.19455370599449273,-0.04288138419124144,752,0.6429959947014492,566,0.884947316862262,1051,-0.5843611772793719,1.4497839483500083,0.493127700222227,-0.34157377046406145,436,200,31,260,113,714,-0.17526743757467564,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1162,0.264420436817112,-0.10333593112428345,-0.30032914425795765,774,-0.46063482048210286,168,-0.5446951377270924,876,-0.5843611772793719,-0.39787430379082234,0.34408754294625754,-0.28347119449906677,496,209,539,110,441,309,-0.33430383698873584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1165,-0.5357678769474092,-0.24121626409641497,-0.02922580877428613,264,0.4369409507911519,242,0.3677802309167867,574,-0.4234047172642455,-0.3010530194703562,-0.512893361390567,-0.34157377046406145,618,523,816,254,351,234,-0.4895819857713544,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1166,-1.4359797299324957,-0.2493445806690079,0.7740433333995553,964,1.3126748874099152,59,1.3867459558002886,565,-0.5950338360083602,0.7494491612218623,-0.0657728895626585,-0.34157377046406145,568,910,490,72,441,348,-0.3300282335520967,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1167,0.6645145936993726,-0.151804781797893,-0.3850740387572979,856,-0.44224440781310886,143,-0.5559178728714963,1221,-0.5950338360083602,-0.44217047907667756,-0.14029296820064324,-0.34157377046406145,544,11,714,148,443,57,-0.5305538967318423,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1168,0.3644439760376772,-0.227970118570708,-0.39190182646577554,783,-0.33576546387246275,568,-0.4556251464877381,82,-0.662401680042968,-0.4188843474046667,-0.512893361390567,0.0070416853259068,336,452,516,411,220,292,-0.4865875047929443,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1169,-0.6357914161679744,-0.04884610521171619,-0.3272386605207813,126,-0.46470440759933124,541,-0.5341842924985649,103,-0.4234047172642455,-0.41538267346902596,-0.5051060131728975,-0.34157377046406145,347,874,553,175,303,988,-0.5784292743940065,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1170,-0.7858267249988221,-0.2529571658123825,-0.24891991915883177,57,-0.43879298582761134,443,-0.46588473645183864,440,-0.550979520683064,-0.3665343220668378,-0.512893361390567,-0.22536861853407203,99,575,699,104,125,800,-0.45168196896194,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1171,-0.5857796465576918,-0.26259072619471485,-0.06938926588297821,220,0.8490510386117465,302,0.5990607018217956,901,-0.43738793981332946,-0.3010530194703562,-0.512893361390567,-0.34157377046406145,398,655,723,32,169,546,-0.67823149090954,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1172,-0.13567372006514858,-0.19214531589890965,-0.1657815629438392,1077,-0.43879298582761134,187,-0.4446117907303567,1090,-0.6054869787399845,-0.3077061999480736,-0.512893361390567,-0.34157377046406145,188,881,280,109,450,602,-0.7205614058003164,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1173,-0.085661950454866,-0.2556666046699135,-0.09147916729275885,101,-0.3872792248500371,465,-0.4125348686385159,1076,-0.6157251204947584,-0.3255647370198413,2.207089508895876,-0.34157377046406145,103,122,516,134,371,110,-0.6891027672799243,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1175,-0.3357207985062789,-0.24302255666810227,-0.268198378571004,303,0.3854271898135776,119,0.1929065668756284,94,-0.5843611772793719,-0.31383412933544486,0.8284680540931583,-0.34157377046406145,366,492,1,159,449,596,-0.49326796164970965,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1177,1.1646322898021984,-0.26259072619471485,-0.2183956917562258,683,0.07634462394813175,254,-0.0706602055082438,203,-0.4734642513845679,-0.30367927492208674,-0.512893361390567,0.4718622930458644,460,603,418,192,154,761,0.320309861621016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1178,-0.03565018084458343,-0.1376554899863424,-0.33928769765338895,948,-0.45563798566727814,301,-0.5354405688206997,562,-0.49910500998126894,-0.39052078852597677,0.0460072283943186,-0.051060890639087905,597,500,730,1,66,1232,-0.3065804398576195,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1179,0.21440866720682947,-0.23489424009550938,-0.2557477068673094,732,-0.4418838114862658,496,-0.46048274826665914,188,-0.38361154018234683,-0.35252762632427487,-0.49560470314655447,-0.34157377046406145,514,693,130,104,179,815,-0.5466624646388422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1180,0.3144322064273946,-0.21923970447421934,-0.2392806894527457,372,-0.43879298582761134,205,-0.4487575025934014,825,-0.4743754160903312,-0.39174637440345106,-0.512893361390567,-0.34157377046406145,106,887,96,375,224,523,-0.35499333030131525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1184,-0.03565018084458343,-0.25596765343186134,-0.28828010712535,164,0.2308859068808547,80,0.051449853003254664,1225,-0.5595200770077322,-0.3507767893564545,-0.512893361390567,0.0651442612909015,132,885,759,287,183,153,-0.6235634350929139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1185,-0.5357678769474092,-0.24633409304952902,-0.2710098205686124,574,-0.45177445359396007,256,-0.5377018662005423,1255,-0.4999790783513381,-0.39052078852597677,-0.48245190926695014,-0.22536861853407203,236,1136,279,79,309,468,-0.6964406252574509,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1186,-1.035885573050235,-0.26259072619471485,-0.1738142543655776,502,-0.3872792248500371,19,-0.4292433437229082,295,-0.5816572365563599,-0.3476252828143779,-0.512893361390567,-0.34157377046406145,698,928,241,340,218,1065,-0.37058401370251365,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1187,-0.5857796465576918,-0.26259072619471485,-0.17461752350775145,429,-0.07819665898459119,364,-0.15357444276913781,216,-0.6331369262001564,-0.3539282958985312,-0.512893361390567,-0.34157377046406145,382,463,463,113,300,336,-0.37728629869552305,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1190,-0.9358620338296698,-0.25024772695485153,-0.2991242405446969,12,-0.461098444330901,211,-0.4860689093608037,37,-0.5796584326832199,-0.40575307014601397,-0.512893361390567,-0.34157377046406145,772,636,67,405,403,1009,0.10480268969842124,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1191,-0.6357914161679744,-0.24151731285836286,-0.22522347946470345,540,-0.3872792248500371,297,-0.44293675563417706,1257,-0.5101230626943061,-0.3836925243514774,-0.512893361390567,-0.34157377046406145,531,729,39,343,333,467,0.09944550982257579,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1192,1.1646322898021984,-0.26259072619471485,-0.3433040433642581,879,-0.1297104199621655,626,-0.2604835577828057,443,-0.534271327604749,-0.3070058651609454,-0.512893361390567,-0.34157377046406145,460,603,418,246,192,1052,0.14895766894160428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1193,0.21440866720682947,-0.24121626409641497,-0.3051487591110007,132,0.2308859068808547,425,0.03629078538282858,305,-0.5950338360083602,-0.3992749733650786,0.0460072283943186,-0.34157377046406145,735,661,790,65,318,150,-0.5069694153943208,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1194,0.3644439760376772,-0.19214531589890965,-0.06175820903232671,386,0.07634462394813175,291,0.043074677522356275,1059,-0.5481016293397307,-0.3029789401349586,-0.512893361390567,2.0406318441007216,188,984,418,144,450,294,-0.26881861649982997,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1195,1.464702907463894,-0.26259072619471485,-0.17060117779688222,720,-0.33576546387246275,568,-0.38121171233995593,663,-0.6013742346253207,-0.35480371438244135,-0.512893361390567,-0.34157377046406145,481,659,449,279,198,8,-0.39271539381852333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1196,-1.2359326514913653,-0.26259072619471485,-0.359369426207735,169,-0.473204178160631,571,-0.5641255448427767,1151,-0.534271327604749,-0.42623786266951225,-0.512893361390567,-0.051060890639087905,851,124,137,254,384,743,-0.264860292207545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1197,-0.48575610733712665,-0.22526067971317704,-0.2163875189007912,554,-0.3872792248500371,179,-0.4469149639876038,198,-0.5904278177946952,-0.32731557398766165,-0.512893361390567,0.12324683725589622,739,866,195,201,228,790,-0.44362359578432964,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,0.9645852113610681,-0.26259072619471485,-0.2762310699927424,602,0.12785838492570606,194,-0.04138896720250394,863,-0.6214250703484098,-0.4040022331781936,1.0892883293261049,-0.34157377046406145,548,166,560,370,45,1205,-0.37874945758189404,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1199,-0.7858267249988221,0.010159452130069354,-0.21879732632731272,809,-0.3872792248500371,477,-0.445742439420278,543,-0.49766727772572256,-0.3733625862413372,-0.48032808702576757,-0.34157377046406145,440,909,268,174,451,868,-0.5452737803660715,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1200,-0.23569725928571375,-0.18431804808826463,0.7740433333995553,436,0.5399684727463006,501,1.1688238897873129,99,-0.5796584326832199,2.150118735478154,-0.14029296820064324,0.7042725969058432,377,232,568,385,166,1088,-0.5518150087814868,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1201,-0.23569725928571375,-0.18431804808826463,-0.02922580877428613,436,0.5399684727463006,501,1.043196257573837,394,-0.5796584326832199,2.150118735478154,-0.14029296820064324,-0.34157377046406145,377,232,568,385,166,1088,-0.5518150087814868,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1202,-0.48575610733712665,-0.2601823360991318,-0.19469925206209748,380,-0.43879298582761134,159,-0.4530707179660641,308,-0.5223226561992849,-0.31260854345797057,-0.5066709348242951,-0.34157377046406145,479,494,189,264,129,270,-0.6057991677403859,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1203,0.16439689759654688,-0.26259072619471485,-0.3075585665375222,230,0.6429959947014492,566,0.3724703291860898,1105,-0.021421871112037687,-0.3031540238317406,0.23230742498928045,-0.34157377046406145,272,622,591,199,69,892,-0.11623984674286975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1205,0.014361588765699148,-0.21442292428305318,-0.2593624180070917,270,-0.45058963709147587,529,-0.5111106840486899,703,-0.6113066275405623,-0.37633900908663187,0.7912080147741659,-0.34157377046406145,342,405,517,242,101,157,-0.6249078908047601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1206,0.014361588765699148,-0.238506825238884,-0.2264283831779642,843,-0.4477563802377093,562,-0.5065043375341958,827,-0.5223226561992849,-0.3728373351509911,-0.5032057511676289,-0.28347119449906677,228,285,518,199,465,814,-0.6797788127250961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1207,-0.3357207985062789,3.0489456552320244,-0.3196076036701298,333,0.07634462394813175,683,-0.08489800382577106,967,-0.48494992127279896,-0.3197869750260341,-0.48211656891307925,-0.34157377046406145,858,1130,483,414,159,631,-0.6510492067006858,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1209,0.5144792848685249,-0.26259072619471485,-0.38547567332838484,657,-0.4769131689510164,129,-0.5802477576435061,481,-0.4329483448074977,-0.43201562466331944,-0.02851285024366613,0.8785803248008274,545,75,119,199,66,231,2.431927289647755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1210,0.3144322064273946,4.554189464971452,-0.3513367347859966,312,0.33391342883600333,137,0.11665059412204859,12,-0.4247340624716929,-0.3709114144863887,0.5303877395412194,0.9947854767308167,147,819,153,231,455,20,0.5379928295318039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,0.9645852113610681,-0.26259072619471485,-0.16778973579927378,916,-0.3872792248500371,651,-0.4312115099609193,159,-0.5871680255146094,-0.3315175827104305,-0.512893361390567,-0.22536861853407203,613,1009,81,313,356,252,-0.6142181151031305,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1213,0.4144557456479598,-0.23338899628576995,-0.2553460722962225,391,-0.45038358204756557,439,-0.4758930711515122,242,-0.6313353963110417,-0.38456794283538753,0.19504738567028806,-0.34157377046406145,552,814,430,1,332,767,-0.5925410427123111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1214,1.814785294735872,-0.21743341190253201,0.3724087623126346,159,0.282399667858429,207,0.36288075326046115,874,-0.6202941583111408,0.04911437409371667,2.2816095875338607,0.12324683725589622,793,1044,559,385,424,175,0.21967656459126236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1215,0.9145734417507856,-0.14638590408283106,-0.34932856193056194,813,0.48845471176872624,62,0.9118735060333503,534,-0.5843611772793719,2.5002861290422267,-0.10303292888165087,-0.34157377046406145,70,213,759,66,452,42,-0.7167681359871131,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1216,-0.6357914161679744,-0.2532582145743304,-0.16497829380166534,458,-0.44301711422777246,376,-0.41328863443179675,1269,-0.4188718907632914,-0.3392212653688401,-0.40111324343358984,-0.34157377046406145,718,1102,736,144,165,913,-0.13567331711275255,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1217,-1.385967960322213,-0.2601823360991318,-0.35896779163664805,864,-0.45064115085245343,456,-0.5155076511761616,51,-0.3898259583538601,-0.35760505353095395,-0.49705784467999514,-0.34157377046406145,395,524,379,51,428,825,-0.18496375707993915,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,-1.2359326514913653,-0.2029830713290335,-0.27542780085056856,102,-0.3872792248500371,488,-0.44402552844669385,762,-0.5892241516290767,-0.3010530194703562,-0.512893361390567,8.954838383935092,540,290,312,414,308,1162,0.07037441401180763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1219,-0.5357678769474092,-0.21231558294941796,-0.24610847716122333,1004,-0.4565652333648745,89,-0.5095194007073192,165,-0.6494861764623825,-0.3849181102289516,-0.512893361390567,-0.34157377046406145,807,384,546,73,267,626,-0.10233575012762663,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1222,-0.7358149553885395,-0.26259072619471485,-0.17260935065231683,157,-0.44219289405213125,457,-0.46320468029795114,130,-0.07667999602198643,-0.36145689486015875,-0.48830173544003197,-0.34157377046406145,115,38,198,343,149,1020,-0.09163030752270557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1223,-0.23569725928571375,-0.23278689876187417,-0.2569526105805702,388,-0.33576546387246275,55,-0.3694027149118892,1193,-0.6302277449523062,-0.3976992200940403,-0.512893361390567,-0.34157377046406145,37,679,645,251,126,1196,-0.22763136273596427,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1224,-0.085661950454866,-0.13464500236686353,-0.12320829840862559,400,0.5399684727463006,501,0.3424453250870691,877,-0.6202941583111408,-0.3077061999480736,0.3813475822652499,-0.16726604256907732,324,308,346,199,398,193,-0.08389113735270323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
